located(4) 445,456,660,662
locations(2) 662,689
long(3) 230,333,447
longer(1) 312
looked(1) 106
loose(1) 715
loss(1) 195
lot(1) 435
love(1) 309
lover(1) 180
luxury(1) 307
machine(1) 680
made(3) 212,231,243
magnificence(1) 285
maidens(1) 185
maimed(1) 218
main(1) 724
maintain(1) 92
maintainance(1) 247
maintaining(2) 258,682
majesty's(1) 209
make(11) 125,138,140,164,172,265,286,319,613,699,729
makes(1) 462
making(4) 11,35,59,282
male(1) 133
males(2) 130,190
man(2) 303,322
mandarins(1) 210
manner(2) 77,351
manufacture(2) 254,306
many(9) 69,80,93,182,232,238,287,326,688
mares(1) 276
marked(2) 509,536
market(1) 275
markets(1) 155
marriage(2) 132,268
married(1) 274
materials(1) 306
matter(2) 181,221
maturely(2) 70,340
maximum(1) 613
may(26) 3,72,74,90,130,135,171,175,176,219,243,348,391,394,396,396,427,430,476,508,524,570,570,597,599,601
me(5) 108,191,199,303,322
mean(1) 102
means(3) 384,515,515
measure(1) 318
meat(1) 165
medium(6) 143,545,570,573,595,595
meet(1) 688
meetings(1) 292
melancholy(1) 45
members(1) 60
men(1) 337
merchants(1) 112
mercy(1) 315
merry(1) 291
met(1) 695
method(2) 59,529
methods(2) 101,704
middle-aged(1) 633
might(4) 184,197,280,291
milk(1) 73
million(3) 89,343,345
minister(1) 209
miscarriage(1) 278
miscarry(1) 96
miseries(1) 357
misfortunes(1) 352
mission(3) 408,449,678
mistaken(1) 71
modification(1) 625
modified(1) 396
moment(1) 312
money(6) 244,252,354,541,550,593
month(1) 137
months(1) 155
more(7) 85,131,151,154,155,171,643
mortals(1) 350
most(10) 74,86,115,124,148,176,236,356,433,457
mother(3) 74,136,167
mothers(3) 49,56,270
motive(1) 361
mouths(1) 342
move(1) 86
much(6) 64,105,133,283,299,688
murdering(2) 84,312
must(11) 171,423,469,486,493,514,517,534,544,559,595
my(21) 63,69,69,82,119,122,131,182,190,202,205,219,230,301,326,336,339,348,359,361,364
name(2) 333,451
named(1) 375
nation(4) 61,220,236,334
nation's(1) 249
nations(1) 269
native(3) 52,203,317
nearest(1) 188
nearly(1) 394
neat(1) 168
necessarily(1) 720
necessary(1) 360
need(1) 638
neither(4) 101,102,305,355
network(1) 715
never(2) 108,214
new(5) 251,329,633,730,731
newsletter(1) 731
nine(2) 154,364
no(20) 2,3,113,125,162,284,297,302,303,322,329,330,361,363,384,462,475,476,514,695
non(1) 651
nonproprietary(1) 509
nor(7) 102,185,277,305,311,319,355
not(35) 74,114,120,133,176,185,193,196,215,220,226,313,331,336,350,359,391,393,422,426,445,481,498,502,520,543,571,609,615,687,689,690,694,695,720
nothing(1) 314
notice(2) 481,720
notifies(1) 541
nourishing(1) 124
nourishment(2) 73,225
now(6) 119,186,224,276,317,341
number(14) 55,65,89,91,98,156,158,186,218,235,298,655,679,704
numerous(1) 662
nursed(2) 123,144
nursing(1) 160
nutriments(1) 116
nutritive(1) 165
object(1) 45
objection(3) 120,199,297
oblige(1) 265
observe(1) 301
observed(1) 234
obsolete(1) 633
obtain(3) 427,487,559
obtaining(2) 425,515
obvious(1) 231
occupation(1) 75
occur(1) 624
of(237) 0,2,4,9,34,47,49,52,55,56,57,57,59,60,60,61,64,64,65,65,70,74,75,77,78,80,83,89,90,93,97,100,104,108,109,109,116,122,128,132,135,148,156,158,160,161,163,164,172,175,176,180,182,183,184,184,185,186,187,187,192,203,207,207,208,209,210,212,217,218,220,225,232,235,236,238,242,247,250,251,251,253,256,257,257,258,270,271,273,274,275,275,276,278,281,281,282,282,283,287,294,297,298,302,303,305,307,309,311,315,315,315,319,322,323,327,329,331,332,338,343,345,346,349,352,353,353,354,355,356,359,361,371,371,376,388,388,393,395,408,409,411,416,419,421,423,424,425,427,432,434,435,436,441,449,450,452,456,458,459,459,463,470,475,477,482,486,487,492,496,496,499,503,505,511,515,515,516,524,528,528,529,531,541,542,543,545,546,546,549,552,552,554,555,558,561,578,579,592,593,597,600,604,609,610,610,612,614,615,618,619,621,623,624,629,631,632,634,634,634,635,652,653,678,679,681,686,690,691,695,700,704,712,713,713,715,719
off(1) 293
offer(4) 128,182,277,337
offered(1) 135
offering(3) 300,326,339
offers(1) 697
office(2) 660,662
official(3) 512,513,665
often(2) 320,718
old(10) 76,104,113,123,135,248,351,364,381,633
omit(1) 287
on(19) 10,35,56,79,115,141,181,237,431,447,461,470,485,513,534,558,567,570,595
one(16) 76,89,108,130,133,156,157,212,290,297,300,301,312,314,319,385
one--the(1) 381
online(4) 5,412,478,705
only(8) 63,97,106,130,165,317,430,715
opinion(1) 336
opportunities(1) 602
opportunity(1) 599
oppression(1) 353
or(104) 3,5,10,35,46,48,52,53,56,56,75,78,78,96,96,102,108,112,114,116,125,126,131,139,140,165,188,218,269,277,277,284,286,302,340,354,356,375,409,412,419,423,425,427,431,441,446,460,461,468,471,473,476,478,484,484,485,487,488,498,498,499,500,502,503,505,509,510,510,512,514,515,516,521,522,524,525,544,550,557,558,571,572,573,573,574,574,578,596,598,604,610,610,611,613,614,618,623,624,624,625,625,654,691
order(1) 202
organized(1) 652
original(1) 516
originator(1) 712
other(21) 73,157,210,280,286,302,303,361,410,461,468,500,511,512,516,546,554,572,573,580,704
others(3) 287,291,454
otherwise(1) 188
our(26) 67,71,112,133,175,192,236,253,253,281,284,304,305,308,309,311,313,316,317,330,334,362,701,724,730,731
out(3) 59,326,678
outdated(1) 681
outside(3) 458,463,701
over-run(1) 235
overture(1) 348
owed(1) 531
own(10) 69,92,119,166,242,253,299,306,330,336
owner(4) 531,561,579,618
owns(2) 385,441
page(2) 645,666
pages(1) 703
paid(6) 425,428,534,541,550,593
pain(1) 220
paper(1) 721
paperwork(1) 688
paragraph(10) 428,435,438,504,518,522,532,549,578,605
paragraphs(3) 486,488,493
parents(9) 10,35,66,77,98,116,148,187,349
parish(1) 78
parsimony(1) 309
part(7) 69,109,130,388,419,499,503
particular(3) 165,692,721
particularly(2) 292,682
parties(1) 55
partly(1) 79
parts(2) 105,176
party(1) 580
passenger(1) 48
past(1) 364
patriot(1) 189
pay(4) 215,240,243,528
paying(3) 354,387,483
payments(3) 533,536,705
penalties(1) 270
penny(1) 364
people(8) 9,34,197,218,298,431,635,724
pepper(1) 140
per(4) 162,249,250,257
perfection(1) 262
perform(2) 227,502
performances(1) 395
performed(1) 472
performing(3) 446,460,521
perhaps(2) 333,348
periodic(1) 535
permanent(1) 642
permission(7) 387,392,482,487,492,496,559
permitted(2) 613,658
perpetual(1) 352
person(6) 180,205,427,594,596,598
personal(1) 360
persons(3) 135,206,217
phrase(4) 410,471,471,485
physical(2) 545,595
physician(1) 153
pick(1) 103
piece(1) 249
pigs(2) 178,283
pine(1) 225
pity(1) 86
place(1) 456
play-house(1) 214
please(2) 266,706
pleased(2) 181,340
pleasure(1) 363
plentiful(1) 151
plentifully(1) 137
plump(3) 137,208,212
points(1) 340
poison(1) 208
politicians(1) 348
poor(7) 9,34,85,98,218,272,362
poorer(1) 242
popular(1) 167
possessed(1) 545
possession(1) 424
possibly(1) 297
posted(5) 482,491,495,513,655
pound(1) 304
pounds(6) 114,114,144,145,250,345
power(1) 330
practically(1) 397
practice(4) 83,197,278,324
pregnancy(1) 276
prepare(2) 535,535
prescribe(1) 351
present(3) 57,93,100
preserve(1) 437
preserver(1) 61
prevent(2) 83,445
preventing(2) 9,34
previous(1) 381
price(1) 318
pride(1) 308
prime(2) 207,209
principal(4) 107,235,300,660
print(1) 384
printed(2) 396,718
probably(1) 294
probationers(1) 107
problem(1) 602
processing(1) 510
procure(1) 261
prodigious(1) 55
produce(1) 730
produced(1) 714
produces(1) 168
production(1) 620
profess(1) 359
professed(1) 64
profession(1) 346
proficiency(1) 110
profit(4) 168,250,272,651
profits(1) 528
prohibition(1) 695
project(1) 200
projectors(1) 71
prolifick(1) 153
prominently(2) 469,504
promote(2) 307,360
promoting(2) 408,449
promotion(1) 621
proofread(1) 567
propagation(1) 282
proper(1) 147
properly(1) 106
property(2) 421,573
proposal(4) 231,298,319,328
propose(3) 76,119,363
proposed(2) 101,337
proprietary(1) 509
prospect(1) 356
protect(2) 390,408
protested(1) 108
provide(9) 63,76,510,514,541,549,597,637,641
provided(5) 99,272,525,596,605
providing(5) 362,484,524,599,619
provision(1) 615
provisions(1) 615
prudence(1) 309
prudent(1) 261
public(8) 384,397,443,444,481,568,678,679
publick(8) 11,36,61,128,195,272,286,361
purpose(3) 175,237,394
put(4) 203,206,324,344
putting(1) 315
quality(2) 135,207
quarter(1) 139
question(1) 98
quickest(1) 110
quitting(1) 311
ragoust(1) 126
rags(3) 48,116,162
raiment(2) 78,342
raised(1) 297
rather(2) 177,239
re-use(2) 4,477
reaching(1) 638
read(2) 420,574
readable(2) 632,680
reader(1) 301
reading(1) 419
ready(2) 186,277
real(1) 329
reared(1) 99
reason(1) 132
reasonable(2) 140,524
reasonably(1) 223
receipt(2) 542,552
receipts(1) 262
receive(3) 392,593,600
received(5) 594,595,598,690,700
receiving(1) 592
reckon(1) 161
reckoned(2) 89,143
recommend(1) 177
redistribute(1) 502
redistributing(1) 484
redistribution(1) 399
references(2) 447,466
refinement(2) 182,252
refund(8) 427,541,549,593,598,600,601,604
regarded(1) 133
registered(2) 391,430
regulating(1) 685
reject(1) 336
rejecting(1) 306
relations(1) 188
relieving(1) 362
remain(3) 94,97,640
remaining(3) 134,295,615
remedy(1) 301
remove(1) 498
removed(2) 448,466
renamed(1) 382
render(1) 137
renowned(1) 110
rent(2) 244,354
repeat(1) 322
repine(1) 163
replace(1) 381
replacement(3) 550,597,604
reported(1) 551
reports(1) 395
representations(1) 462
request(1) 516
require(2) 171,544
required(1) 535
requirements(4) 486,687,689,695
research(2) 396,567
reserved(1) 130
resolution(1) 316
rest(2) 78,294
restrictions(2) 3,476
return(4) 230,423,544,595
returns(1) 536
rewards(1) 269
rich(1) 363
rid(1) 257
right(2) 445,604
roads(1) 46
roasted(2) 124,285
roasting(1) 178
rotting(1) 222
round(1) 343
royalties(2) 387,532
royalty(1) 528
rudiments(1) 105
rules(2) 387,394
s/he(1) 542
sacrificing(1) 85
said(3) 99,164,182
sale(2) 135,257
saleable(1) 113
salt(2) 140,333
same(2) 211,453
savage(1) 86
savages(1) 133
scattered(1) 661
scene(1) 352
scheme(3) 82,182,339
schemes(1) 70
school-boys(1) 192
scraps(1) 75
scrupulous(1) 197
search(1) 724
season(1) 151
seasoned(1) 140
second(2) 599,600
secondly(1) 342
secure(1) 641
see(3) 46,273,644
seem(1) 148
seized(1) 244
seldom(2) 103,132
self(1) 326
sell(2) 53,313
selves(1) 253
sending(1) 593
sent(1) 537
sentence(2) 468,504
sentiments(1) 190
serve(2) 125,134
service(1) 187
set(9) 61,388,428,488,504,558,562,604,611
settlement(1) 271
seventy(1) 95
several(3) 70,212,718
sex(1) 47
sexes(1) 186
shall(9) 64,79,99,119,230,337,338,612,615
shambles(1) 175
shame(1) 86
share(1) 454
shared(1) 713
sharing(1) 450
she(1) 168
sheep(1) 131
shillings(7) 74,162,163,168,249,256,304
shop-keepers(1) 316
should(4) 273,298,375,536
since(1) 353
sincere(1) 324
sincerity(1) 359
single(2) 212,364
site(4) 513,665,724,728
situation(1) 100
six(3) 48,104,109
skilful(1) 264
skill(1) 316
skin(1) 172
small(2) 681,701
so(15) 60,93,109,137,185,189,189,220,238,261,283,329,336,348,385
soever(1) 200
solar(2) 73,144
sold(4) 206,209,294,351
solicit(2) 689,694
solicitation(1) 695
solid(1) 329
some(7) 165,196,272,281,323,324,362
something(3) 242,329,338
somewhat(2) 147,294
soon(2) 195,273
sort(1) 272
souls(1) 89
sound(1) 60
sow(1) 277
specific(1) 392
specified(2) 518,538
spirit(2) 217,315
spread(1) 678
squire(1) 166
staff(1) 701
stand(1) 341
start(1) 724
starve(1) 186
state(7) 57,209,458,612,614,653,692
state's(1) 658
statements(1) 700
states(4) 609,686,694,696
statue(1) 61
status(4) 463,653,683,691
stay(2) 237,239
stealing(1) 103
sterling(2) 257,345
stewed(1) 124
stir(1) 213
stock(2) 249,344
stored(1) 570
streets(2) 46,67
strength(1) 227
stroling(1) 50
strongest(1) 199
studious(1) 287
subject(3) 70,230,398
submission(1) 195
subscribe(1) 731
subsistence(1) 344
subtract(2) 91,95
success(1) 328
such(8) 77,197,352,395,536,544,571,696
suck(1) 137
sufficient(1) 134
summer(1) 173
supply'd(1) 184
support(5) 66,448,637,678,715
supported(1) 73
sure(1) 271
survive(1) 677
sustenance(2) 51,354
swamp(1) 701
swine(1) 131
swine's(1) 282
synonymous(1) 631
table(1) 138
tables(2) 251,284
take(3) 65,238,293
taken(3) 219,313,317
takes(1) 687
talk(2) 303,322
taste(3) 193,252,284
taverns(1) 260
tax(6) 535,653,654,657,682,700
taxes(1) 530
taxing(1) 304
teaching(1) 314
tears(1) 86
temperance(1) 309
ten(2) 163,249
tenants(3) 167,242,315
tender(1) 332
tenderness(1) 270
terms(19) 4,411,421,423,427,432,434,436,450,452,459,477,494,494,499,505,543,554,558
than(8) 86,131,155,239,248,361,511,558
that(51) 55,76,82,83,108,110,112,117,123,125,128,132,143,153,182,183,191,192,196,202,205,207,211,217,221,221,225,290,292,297,298,301,302,307,323,338,349,359,384,420,433,448,481,526,542,574,596,623,639,679,713
the(325) 2,4,4,9,11,34,36,46,46,46,47,53,53,56,56,56,57,58,60,61,61,63,65,67,70,74,74,75,78,78,79,79,80,85,85,86,86,93,94,97,100,100,102,105,107,109,109,110,115,115,116,120,128,132,134,135,136,136,137,139,139,141,148,149,149,151,155,156,158,160,161,163,166,167,171,172,172,176,177,178,183,184,190,194,194,195,199,203,203,206,206,207,208,210,210,211,215,215,220,220,223,227,228,231,231,232,234,235,236,237,237,238,247,249,250,251,251,252,253,256,257,257,258,261,261,263,270,271,272,273,274,274,275,280,281,282,283,293,294,295,298,299,300,300,306,307,310,312,312,318,318,318,322,340,346,349,351,353,353,354,355,355,356,356,359,359,361,362,363,364,371,381,384,385,386,388,390,392,393,398,408,408,410,411,411,421,423,426,427,428,432,434,436,441,442,442,443,443,444,444,445,447,448,450,451,452,452,453,456,458,459,459,463,463,469,470,471,475,477,477,481,482,482,483,485,485,486,487,487,487,492,492,494,495,495,496,496,498,504,505,505,512,513,514,516,517,528,529,529,531,531,532,537,537,539,543,543,545,550,552,560,561,561,561,568,570,577,578,579,579,593,594,594,595,595,597,598,598,600,600,602,604,610,611,612,612,613,614,615,617,617,618,620,623,629,631,632,634,637,639,640,643,645,648,652,652,653,656,657,665,674,679,680,683,685,686,691,695,701,703,712,712,719,724,729
their(38) 10,35,49,50,51,52,56,57,71,77,78,84,92,183,187,188,191,193,213,238,239,240,242,243,244,257,262,264,271,272,275,276,276,276,313,315,347,357
them(16) 11,35,66,71,77,101,136,137,178,193,258,274,278,324,345,355
themselves(4) 53,196,227,263
thence(1) 204
there(5) 90,93,94,154,323
thereby(3) 249,299,352
therefore(8) 58,98,119,128,133,147,157,230
these(9) 59,90,132,187,322,349,385,569,689
they(28) 46,51,79,103,104,104,105,106,113,113,148,195,214,221,223,226,226,265,271,276,277,294,341,349,350,352,570,638
thieves(1) 52
thing(1) 245
things(3) 341,433,435
think(6) 55,194,231,297,302,350
thirty(2) 91,714
this(60) 5,45,55,69,89,94,98,113,147,156,175,181,182,202,212,287,290,298,301,328,331,344,350,360,388,393,394,409,412,419,421,423,427,432,434,436,451,452,453,457,459,461,478,496,499,499,502,503,508,532,554,559,581,592,605,611,612,615,620,624
those(6) 45,66,83,95,345,348
though(1) 320
thoughts(4) 69,119,219,327
thousand(15) 90,92,95,95,97,129,129,134,247,250,281,290,293,295,342
thousands(1) 80
three(4) 47,114,114,156
thrifty(1) 171
through(5) 45,136,353,487,493
throughout(3) 151,343,662
thus(1) 227
till(2) 104,168
time(5) 50,106,207,226,275
times(2) 117,171
tithes(1) 240
title(1) 149
to(182) 11,35,45,49,50,50,52,53,61,63,66,69,76,79,79,85,92,108,113,115,115,120,128,130,131,134,135,136,137,144,149,149,156,162,163,166,166,175,181,186,187,189,190,193,194,195,197,202,204,206,206,206,208,209,213,219,219,223,225,226,227,228,230,237,237,238,239,240,243,243,251,260,261,262,265,265,268,271,272,274,277,277,285,300,303,309,313,314,317,318,319,320,322,324,326,332,334,336,339,340,341,346,349,351,355,360,363,363,388,389,398,411,420,422,425,426,428,432,437,445,447,449,459,466,468,469,483,484,495,505,508,510,514,520,525,530,531,532,532,535,537,538,543,544,546,551,557,567,571,582,594,597,599,599,599,602,605,612,613,617,624,625,637,638,640,641,656,657,664,674,678,682,682,685,688,697,729,729,730,730,731,731
told(2) 152,205
tolerably(1) 144
too(5) 84,230,278,284,332
tough(1) 192
towardly(1) 104
towards(2) 270,315
town(2) 45,212
trade(2) 354,362
trademark(9) 390,391,398,430,488,531,561,580,618
transcribe(1) 567
transcription(1) 572
travel(1) 46
treatment(1) 700
trouble(1) 330
true(2) 72,180
turn(2) 51,115
turned(1) 69
twelve(2) 112,185
twenty(5) 97,129,129,204,293
two(8) 74,90,109,138,162,248,340,345
types(1) 610
under(9) 4,93,99,109,185,477,532,581,652
understand(1) 420
understands(1) 264
unenforceability(1) 614
uniform(1) 687
unite(1) 317
unjustly(1) 198
unknown(1) 245
unless(4) 298,392,522,720
unlink(1) 498
unsolicited(1) 696
up(7) 51,61,103,334,509,664,688
upon(15) 69,77,106,143,182,198,221,264,303,318,328,336,357,515,677
upwards(1) 248
urged(1) 298
us(5) 84,158,283,318,697
use(9) 2,211,394,475,487,492,529,530,546
used(3) 391,431,512
useful(1) 60
useless(1) 342
user(3) 514,541,544
using(5) 304,409,419,423,529
usual(1) 155
usually(1) 89
utterly(3) 100,306,327
vain(1) 327
valuable(1) 242
value(4) 74,75,117,263
vanity(1) 308
variety(1) 632
various(1) 376
vast(1) 217
vein(1) 308
venison(1) 184
vermin(1) 222
version(1) 512
very(11) 58,63,103,122,141,147,180,198,221,312,394
viewed(1) 472
viewing(1) 520
vintners(1) 261
violates(1) 611
violently(1) 336
virtues(1) 180
virus(1) 574
visionary(1) 327
visit(2) 692,706
void(1) 615
voluntary(1) 83
volunteer(1) 715
volunteers(5) 566,620,634,637,661
walk(1) 45
walks(1) 635
want(5) 52,184,187,225,354
wanted(1) 283
wanting(2) 78,177
warranties(1) 610
was(8) 181,191,203,208,209,302,313,641
way(3) 284,410,431
ways(1) 705
we(17) 101,102,131,152,176,178,235,310,330,445,448,690,694,694,695,699,720
wearied(1) 326
weather(1) 356
web(3) 513,645,665
weddings(1) 292
weigh(1) 143
weighed(1) 70
well(8) 60,123,184,200,221,232,236,285
were(3) 211,271,312
what(3) 219,305,457
whatsoever(2) 3,476
when(8) 46,113,139,165,205,271,277,454
whenever(1) 470
where(5) 104,261,456,690,694
whereby(1) 330
wherein(1) 310
whereof(1) 130
whether(2) 124,350
which(30) 74,86,91,99,106,115,119,131,160,164,172,198,214,231,243,268,274,284,285,328,333,337,363,470,471,534,570,623,719,724
who(27) 45,51,65,66,92,96,108,148,171,204,208,212,218,236,239,252,263,264,291,312,316,345,347,348,431,541,696
whoever(1) 58
whole(4) 65,285,334,344
wholesome(1) 124
wholly(1) 328
whom(2) 235,428
whose(4) 91,96,180,344
wide(1) 677
widest(2) 632,680
wife(1) 364
will(42) 82,94,114,119,125,133,138,139,140,143,147,151,155,157,164,166,167,172,176,214,242,249,252,257,261,265,285,294,297,298,301,323,331,340,341,349,376,381,382,448,494,639
winter(1) 141
wise(2) 268,337
wish(1) 557
with(58) 2,5,47,73,140,166,188,194,199,235,237,326,347,354,393,397,410,411,412,431,433,434,435,450,451,452,453,454,457,468,471,475,478,482,485,485,486,492,493,495,500,504,522,549,554,595,596,620,620,631,637,683,685,689,697,714,715,721
within(5) 96,534,542,551,592
without(12) 212,213,334,354,386,387,434,454,483,503,601,677
wives(3) 91,275,347
women(4) 84,96,274,308
word(1) 510
work(50) 49,52,168,187,224,360,409,410,420,426,431,444,447,452,453,457,461,462,463,470,470,480,482,484,486,487,491,496,499,500,500,503,503,508,511,516,550,551,552,558,581,592,594,595,597,598,600,605,625,626
works(32) 384,385,389,395,409,417,424,433,436,438,442,442,447,449,450,461,495,521,525,529,545,547,555,558,568,570,619,621,632,679,710,713
world(1) 300
worse(1) 215
worthy(1) 180
would(18) 60,86,163,193,194,195,215,234,260,268,270,275,290,293,317,334,344,350
writing(3) 542,559,601
written(3) 594,596,690
www.gutenberg.org(2) 5,478
year(9) 73,76,97,123,135,144,151,258,351
yearly(2) 235,285
years(9) 69,104,112,185,204,248,326,364,714
yet(1) 319
yield(1) 114
you(50) 391,392,392,411,420,420,422,423,425,426,427,428,433,435,436,444,445,448,454,456,457,458,466,484,486,510,514,522,528,530,534,542,551,557,559,582,591,592,593,594,594,595,596,598,599,599,601,605,623,626
young(5) 123,184,205,212,223
youngest(1) 364
your(9) 424,459,492,530,535,575,596,644,658
